fecha,tipo,numero,objeto,domicilio,localidad,es_san_isidro,monto_max,pdf
2003-02-07,DECRETO,286,"ro.- ADJUDICASE a la firma RADIOLOGIA CASTELAR de Mario Domingo ************* ZANIER, con domicilio en A.del Valle Nro. 1139 - Castelar, para la contratación del mantenimiento preventivo y correctivo ","A.del Valle Nro. 1139 - Castelar, para la contratación del mantenimiento preventivo y correctivo de procesador",,SIN CLASIFICAR,58850.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-636-2003-02-01.pdf
2003-02-11,DECRETO,301,"ro.- Adjudícase a la empresa B.G. Analizadores S.A., con ************* domicilio en Aráoz 86, Capital la Licitación Privada 7/03, referida a la Provisión de 2 equipos en comodato de analizadores de PH","Aráoz 86, Capital la Licitación Privada 703, referida a la Provisión de 2 equipos en comodato de analizadores",,SIN CLASIFICAR,23364.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-636-2003-02-01.pdf
2003-02-14,DECRETO,316,"ro.- Adjudícase a la empresa Enplas S.A.I.C., con domicilio en ************* Conde ""I"" 2020 - 9 de Abril, Esteban Echeverria la Licitación Privada n° 1/03, referida a la Adjudicación de Insumos Destin"," Conde ""I"" 2020 - 9 de Abril, Esteban Echeverria la Licitación Privada n° 103, referida a la Adj",Abril,NO,6510.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-636-2003-02-01.pdf
2003-03-07,DECRETO,492,"ro.- ADJUDICASE a la empresa BETON VIAL S.A., con domicilio legal en ************* Garibaldi Nro. 617 Of. 1, de la ciudad de San Isidro, la ejecución de la obra: “EJECUCION DE CALZADAS DE MEZCLA ASFAL"," Garibaldi Nro. 617 Of. 1, de la ciudad de San Isidro, la ejecución de la obra: “EJECUCION DE CAL | la calle Intendente Neyer Nro. 179 de la ciudad de",San Isidro,SI,75000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-638-2003-03-01.pdf
2003-04-02,DECRETO,679,"ro.- Adjudícase a las firmas que a continuación se detalla, los ítems que ************** rigieron la Licitación Privada Nro. 13/2003, para la provisión de insumos destinados a la producción de medicam","Pichincha Nro. 875 – Capital Federal, los ítems 2 – 14 – 25 – 30 – 31 – 34, por un importe de $ 1.659,75.- RED | Uruguay Nro. 4610 – Beccar, los ítems",San Isidro,SI,18672.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-640-2003-04-01.pdf
2003-04-03,DECRETO,691,"ro.- ADJUDICASE a la firma C.N. INSTALACIONES S.A. con domicilio en ************** 25 de Mayo Nro. 230 – Capital Federal, por la provisión, instalación y acondicionamiento de tres equipos de aire acon"," 25 de Mayo Nro. 230 – Capital Federal, por la provisión, instalación y acondicionamiento de tre",Mayo Nro,NO,196300.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-640-2003-04-01.pdf
2003-04-07,DECRETO,712,"ro.- ADJUDICASE a la empresa PUPPO HNOS. S.A.I.C.F. y A., con ************** domicilio en la calle Tomkinson Nro. 92 de la ciudad de San Isidro, jurisdicción de este Partido, la ejecución de la obra: ","la calle Tomkinson Nro. 92 de la ciudad de San Isidro, jurisdicción de este Partido, la ejecución de la obra: | la calle Intendente Neyer Nro. 179 de ",San Isidro,SI,185000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-640-2003-04-01.pdf
2003-04-14,DECRETO,775,"ro.- ADJUDICASE a la firma YORK AIR CONDITIONING & ************** REFRIGERATION INC. con domicilio en Juan C. Gómez Nro. 276 – Capital Federal, por la provisión e instalación de equipos de aire acondi","Juan C. Gómez Nro. 276 – Capital Federal, por la provisión e instalación de equipos de aire acondicionado en l",CABA,NO,164260.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-640-2003-04-01.pdf
2003-04-14,DECRETO,777,"DECRETO NUMERO: 7 7 7 VISTO los presentes actuados; y Considerando: QUE, a los fines de la fiscalización de las obras “de construcción cloacales en la zona delimitada por las calles AVDA. MARQUEZ, AVD","la calle French Nro. 1969, Beccar, al Ingeniero Mecánico Carlos Alberto MARTINEZ –DNI. Nro. 10.562.630, Matríc | la calle Alsina Nro. 71, 9° “D”, San ",San Isidro,SI,,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-640-2003-04-01.pdf
01/04/2003,DECRETO,791,"ro.- ADJUDICASE a la firma TRANSPORTES BORDOY S.R.L. con ************** domicilio en Carlos Gardel Nro. 2644 - Boulogne, para la contratación de un servicio de traslado de personas en ambulancias desd","Carlos Gardel Nro. 2644 - Boulogne, para la contratación de un servicio de traslado de personas en ambulancias",San Isidro,SI,655200.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-640-2003-04-01.pdf
2003-05-09,DECRETO,905,"ro.- Adjudícase a la empresa Indura Argentina S.A., con domicilio en ************** Ruta Panamericana Acceso Norte Km. 37 1/2, Parque Industrial Garín, Escobar , la Licitación Pública n° 03/03 -2° Lla"," Ruta Panamericana Acceso Norte Km. 37 12, Parque Industrial Garín, Escobar , la Licitación Púb",,SIN CLASIFICAR,431656.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-642-2003-05-01.pdf
2003-05-12,DECRETO,912,"ro.- ADJUDICASE a la firma CENTRO CONSTRUCCIONES ************** S.A. con domicilio en García del Río Nro. 3182 – Capital Federal, para la provisión de 2.000 toneladas de piedra granítica partida, por ","García del Río Nro. 3182 – Capital Federal, para la provisión de 2.000 toneladas de piedra granítica partida,",CABA,NO,113400.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-642-2003-05-01.pdf
2003-06-04,DECRETO,1058,"ro.- Adjudícase a la empresa AGA S.A., con domicilio en C. ************** Larralde 1522, Avellaneda, la Licitación Privada n° 31/03, referida a la Provisión de gas oxígeno medicinal en tubos de 6 m3, ","C. Larralde 1522, Avellaneda, la Licitación Privada n° 3103, referida a la Provisión de gas ox",,SIN CLASIFICAR,194593.80,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-644-2003-06-01.pdf
2003-06-04,DECRETO,1059,"ro.- Adjudícase a la empresa Vial del Norte S.A, con domicilio en ************** Berutti 2333, 2° A, Capital, la ejecución de la obra “Señalización Horizontal en el sector delimitado por el Acceso Nor"," Berutti 2333, 2° A, Capital, la ejecución de la obra “Señalización Horizontal en el sector deli | la calle Neyer nro. 179 de la Ciudad de Beccar.- AR",San Isidro,SI,45955.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-644-2003-06-01.pdf
2003-06-04,DECRETO,1060,"ro.-Adjudícase a la empresa RURAL CEMENTO S.A., con domicilio en la ************** calle Jacinto Diaz Nº 358 de la ciudad de San Isidro, la ejecución de la obra “BACHEOS PROFUNDOS EN CALZADAS ASFALTIC","la calle Jacinto Diaz Nº 358 de la ciudad de San Isidro, la ejecución de la obra “BACHEOS PROFU | la calle Intendente Neyer Nº 179 de la ciudad de Bec",San Isidro,SI,63500.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-644-2003-06-01.pdf
2003-06-09,DECRETO,1084,"ro.- ADJUDICASE a la firma EQUIPAMIENTO AUTOMOTRIZ ************** S.A. con domicilio en Avda. L. J. Chorroarín Nro. 452 – Capital Federal, la provisión de blindaje de puertas delanteras y parabrisas e","Avda. L. J. Chorroarín Nro. 452 – Capital Federal, la provisión de blindaje de puertas delanteras y parabrisas",CABA,NO,62700.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-644-2003-06-01.pdf
2003-06-11,DECRETO,1109,"ro.- ADJUDICASE a la empresa CONSTRUCCIONES MELIPAL S.R.L. ************** con domicilio en Dorrego Nro. 1858 de la ciudad de Martínez, la ejecución de la obra: “CONSTRUCCION DE PASARELAS Y COBERTURAS ","Dorrego Nro. 1858 de la ciudad de Martínez, la ejecución de la obra: “CONSTRUCCION DE PASARELAS Y COBERTURAS D | la calle Intendente Neyer Nro. 179 de",San Isidro,SI,44850.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-644-2003-06-01.pdf
01/06/2003,DECRETO,1126,"ro.- Exímese del pago de la Tasa por Alumbrado, Limpieza, Conservación y ************* Reconstrucción de la Vía Pública, por el año 2003, al establecimiento educacional “SAN MIGUEL ARCANGEL”, ubicado ","la calle Rivadavia 479, San Isidro, a realizar la obra: “EXTENSION DE RED DE GAS NATURAL” en una longitud de 1 | la calle Rivadavia 479, San Isidro, a",San Isidro,SI,13800.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-644-2003-06-01.pdf
2003-07-03,DECRETO,1244,"ro.- Adjudícase a las firmas que a continuación se detalla, los ítems que ************** rigieron la Licitación Privada Nro. 35/2003, para la provisión de películas radiográficas, MACOR INSUMOS HOSPIT","Tronador 893 – Capital Federal, los ítems 1 – 3 – 4 – 6, por un importe de $ 37.605,60.- BHAURAC S.A., con dom",CABA,NO,37605.60,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-646-2003-07-01.pdf
2003-07-03,DECRETO,1247,"ro.-ADJUDICASE a la empresa KALAIZIC Y KALAIZIC S.H., con ************* domicilio en la calle Padre Acevedo Nº 3965 de la ciudad de San Isidro, la provisión de materiales y mano de obra y todo otro bi","la calle Padre Acevedo Nº 3965 de la ciudad de San Isidro, la provisión de materiales y mano de obra y todo ot",San Isidro,SI,48184.30,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-646-2003-07-01.pdf
2003-07-08,DECRETO,1254,"ro.-Adjudícase a la empresa VAL DULOIRE S.A., con domicilio en la ************** calle Martín y Omar Nº 355 de la ciudad de San Isidro, la ejecución de la obra “RECONSTRUCCION DE PAVIMENTO EN SANTA RI","la calle Martín y Omar Nº 355 de la ciudad de San Isidro, la ejecución de la obra “RECONSTRUCCI | la calle Intendente Neyer Nº 179 de la ciudad de Bec",San Isidro,SI,67970.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-646-2003-07-01.pdf
2003-07-08,DECRETO,1268,"ro.- Adjudícase a la empresa Baunnion SRL, con domicilio en ************** Andonaegui 3570, Capital Federal, la ejecución de la obra “Bacheo de calzadas de adoquines y granitullo en distintos sectores"," Andonaegui 3570, Capital Federal, la ejecución de la obra “Bacheo de calzadas de adoquines y gr | la calle Neyer nro. 179 de la Ciudad de Beccar.- 66",San Isidro,SI,62750.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-646-2003-07-01.pdf
2003-07-15,DECRETO,1306,"ro.-Adjudícase a la empresa MASTER OBRAS S.A., con domicilio en la ************** calle Garibaldi Nº 617 Of. 2, de la ciudad de San Isidro, la ejecución de la obra “DESAGUE PLUVIAL CALLE GUAYAQUIL ENT","la calle Garibaldi Nº 617 Of. 2, de la ciudad de San Isidro, la ejecución de la obra “DESAGUE P | la calle Intendente Neyer Nº 179 de la ciudad de Bec",San Isidro,SI,56280.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-646-2003-07-01.pdf
2003-08-04,DECRETO,1407,"ro.- Adjudícase a la empresa BETON VIAL S.A. con domicilio en Callao ************** Nro. 420 – 7° “C” – Capital Federal, la ejecución de la obra: “EJECUCION DE CALZADAS DE MEZCLA ASFALTICA EN EL PARTI","Callao Nro. 420 – 7° “C” – Capital Federal, la ejecución de la obra: “EJECUCION DE CALZADAS DE | la calle Intendente Neyer Nro. 179, de la ciudad de B",San Isidro,SI,56070.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-648-2003-08-01.pdf
2003-08-04,DECRETO,1408,"ro.- Adjudícase a la empresa L.E.E. INGENIERIA S.A. con domicilio en ************* Sarmiento Nro. 2858 - Olivos, la ejecución de la obra: “MODIFICACION DE SUMIDEROS SOBRE AVDA. SUCRE Y JUAN SEGUNDO FE"," Sarmiento Nro. 2858 - Olivos, la ejecución de la obra: “MODIFICACION DE SUMIDEROS SOBRE AVDA. SU | la calle Intendente Neyer Nro. 179, de la ciudad d",San Isidro,SI,27200.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-648-2003-08-01.pdf
2003-08-04,DECRETO,1412,"ro.- Adjudícase a la empresa Vioca S.A., con domicilio en ************** Thames 2290, 5° A, Capital Federal, la ejecución de la obra “Mejoras en Desagües Pluviales en Corrientes y Saavedra, Udaondo y "," Thames 2290, 5° A, Capital Federal, la ejecución de la obra “Mejoras en Desagües Pluviales en C | la calle Neyer nro. 179 de la Ciudad de Beccar.- Bo",San Isidro,SI,38250.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-648-2003-08-01.pdf
2003-08-08,DECRETO,1437,"ro.- Adjudícase a la empresa Rural Cemento S.A., con domicilio ************* en Jacinto Diaz 358, San Isidro, la ejecución de la obra “Bacheos Profundos en Bases de Calzadas Asfálticas en jurisdicción",la calle Neyer nro. 179 de la Ciudad de Beccar.- Boletín Oficial- Municipalidad de San Isidro Dirección G,San Isidro,SI,63875.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-648-2003-08-01.pdf
2003-08-08,DECRETO,1441,"ro.- Adjudícase a la empresa Sollers Construcciones S.A., con domicilio ************* en Junín 1339, 9°, Capital Federal, la ejecución de la obra “Conductor de Estiajes calle Ipiranga entre Darragueir",la calle Neyer nro. 179 de la Ciudad de Beccar.- Boletín Oficial- Municipalidad de San Isidro Dirección Genera,San Isidro,SI,67800.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-648-2003-08-01.pdf
2003-08-15,DECRETO,1480,"ro.- Adjudícase a la empresa Sollers Construcciones S.A., con domicilio ************* en Junín 1339, 9° Piso, Capital Federal, la ejecución de la obra “Reparaciones de emergencia de calzadas de hormig",la calle Neyer nro. 179 de la Ciudad de Beccar.- Ref.: Expte. 7263-C-2003.- ARTICULO 5to.- El profes,San Isidro,SI,68900.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-648-2003-08-01.pdf
01/08/2003,DECRETO,1487,"ro.- Modifícase el artículo 1ro. del Decreto nº 259/2003, en lo referente a ************** la adjudicación de la firma DROGUERIA MAGNA S.A.: DROGUERIA MAGNA S.A., con domicilio en Heredia Nro. 353 – C","Heredia Nro. 353 – Capital Federal, los ítems 19 – 20 – 23 – 31 – 43 – 47 – 60 – 84 – 90 – 98 – 106, por un im",CABA,NO,43270.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-648-2003-08-01.pdf
2003-09-05,DECRETO,1658,"ro.- Adjudícase a las firmas que a continuación se detalla, los ítems que ************** rigieron la Licitación Pública Nro. 09/2003, para la provisión de insumos de medicamentos, con destino al Depós","Tabaré Nro. 1641 – Capital Federal, los ítems 10 – 17 – 20 – 26 – 78 - 99, por un importe de $ 37.764,80.- LAB | Madero Nro. 135 – Capital Federal, lo",CABA,NO,94409.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-650-2003-09-01.pdf
2003-09-05,DECRETO,1661,"ro.-Adjudícase a la empresa BAUNNION S.R.L.., con domicilio en la ************** calle Andonaegui Nº 3570 de Capital Federal, la ejecución de la obra “REPARACIONES EN CALZADAS DE ADOQUINES Y GRANITULL","la calle Andonaegui Nº 3570 de Capital Federal, la ejecución de la obra “REPARACIONES EN CALZAD | la calle Intendente Neyer Nº 179 de la ciudad de Bec",San Isidro,SI,62325.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-650-2003-09-01.pdf
2003-09-10,DECRETO,1676,"ro.- Adjudícase a las firmas que a continuación se detalla, los ítems que ************** rigieron la Licitación Pública N° 11/2003, referente a la Provisión de Insumos de Laboratorio Bacteriología: BA","la calle Ricardo Gutierrez Nº 3652 de la localidad de Munro, el renglón 122, por un importe de $ 1.200; EXA S. | la Avda. Andrés Rolón Nº 694 de la ci",San Isidro,SI,42583.07,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-650-2003-09-01.pdf
2003-09-10,DECRETO,1679,"ro.- Adjudícase a las firmas que a continuación se detalla, los ítems que ************** rigieron la Licitación Privada Nro. 39/2003, la adquisición de artículos de limpieza con destino a los Hospital","Pasaje Bolonia Nro. 5433 – Capital Federal, los ítems 15 – 39 – 41 - 42, por un importe de $ 7.391,10.- LIMPIC | Diagonal Tucumán Nro. 1043 - Martínez",San Isidro,SI,15111.01,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-650-2003-09-01.pdf
2003-09-12,DECRETO,1689,"ro.- Adjudícase a la empresa Beton Vial S.A., con domicilio en Callao ************** 420, 7° C, Capital, la ejecución de la obra “Corrección de Escurrimientos Superficiales mediante Rebaje de Lecho en","Callao 420, 7° C, Capital, la ejecución de la obra “Corrección de Escurrimientos Superficiales | la calle Neyer nro. 179 de la Ciudad de Beccar.- Muni",San Isidro,SI,53500.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-650-2003-09-01.pdf
2003-09-12,DECRETO,1692,"ro.- ADJUDICASE a la empresa VIAL DEL NORTE S.A. con domicilio en ************* Beruti Nro. 2333 2do. A – Capital Federal, la ejecución de la obra: “DEMARCACION HORIZONTAL DE CALZADAS EN EL SECTOR DEL"," Beruti Nro. 2333 2do. A – Capital Federal, la ejecución de la obra: “DEMARCACION HORIZONTAL DE C | la calle Intendente Neyer Nro. 179 de la ciudad de",San Isidro,SI,52800.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-650-2003-09-01.pdf
2003-09-15,DECRETO,1696,"ro.-Adjudícase a la empresa VAL DULOIRE S.A.., con domicilio en la ************** calle Martín y Omar Nº 355 de la ciudad de San Isidro, la ejecución de la obra “READECUACION DE CALZADA DE EMPALME EN ","la calle Martín y Omar Nº 355 de la ciudad de San Isidro, la ejecución de la obra “READECUACION | la calle Intendente Neyer Nº 179 de la ciudad de Bec",San Isidro,SI,23562.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-650-2003-09-01.pdf
