boletin,fecha_publicacion,fecha_firma,tipo,numero,objeto,tags,pdf
#1145,03/05/2024,26/04/2024,Decreto,DECRE-2024-486-SI-INTEN,"Expediente N° 9835-2023 (Alcances 2, 3 y 4) - Otorgar un reconocimiento de mayores costos a BENITO ROGGIO E HIJOS S.A. – CLIBA INGENIERÍA AMBIENTAL S.A. – U.T.E., CUIT N° 30-69724712-9, adjudicatarias de las Licitaciones Públicas Nros. 17/08 y 17/14.",Mayores Costos,
#1145,03/05/2024,26/04/2024,Decreto,DECRE-2024-490-SI-INTEN,"Expediente Nº 5733-2010 - Eximir a la Sra. Carolina Di Lonardo del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 216.013, para el período fiscal 2024.",Eximición Tasa A.L. y S.G. 50%,
#1145,03/05/2024,26/04/2024,Decreto,DECRE-2024-491-SI-INTEN,"Expediente Nº 2223-2012 - Eximir al Sr. Genaro Salvador Veltri del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 841.960, para el período fiscal 2024.",Eximición Tasa A.L. y S.G. 100%,
#1145,03/05/2024,26/04/2024,Decreto,DECRE-2024-492-SI-INTEN,"Expediente Nº 8141-2010 - Eximir a la Sra. Carmen Martorella del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 213.721, para el período fiscal 2024.",Eximición Tasa A.L. y S.G. 50%,
#1145,03/05/2024,26/04/2024,Decreto,DECRE-2024-493-SI-INTEN,"Expediente Nº 952-2005 - Eximir a la Sra. Nélida Liliana Siman del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 371.129, para el período fiscal 2024.",Eximición Tasa A.L. y S.G. 50%,
#1145,03/05/2024,26/04/2024,Decreto,DECRE-2024-494-SI-INTEN,"Expediente Nº 497-2010 - Eximir al Sr. Eduardo Bernacchia del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 370.334, para el período fiscal 2024.",Eximición Tasa A.L. y S.G. 100%,
#1145,03/05/2024,26/04/2024,Decreto,DECRE-2024-495-SI-INTEN,"Expediente Nº 15356-2022 - Eximir a la Sra. Lucía Ranieri del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 721.131, para el período fiscal 2024.",Eximición Tasa A.L. y S.G. 100%,
#1145,03/05/2024,26/04/2024,Decreto,DECRE-2024-496-SI-INTEN,"Expediente Nº 5898-2016 - Eximir a la Sra. María América Lencina del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 221.957, para el período fiscal 2024.",Eximición Tasa A.L. y S.G. 100%,
#1145,03/05/2024,26/04/2024,Decreto,DECRE-2024-497-SI-INTEN,"Expediente Nº 735-2023 - Eximir a la Sra. Susana Elvira Salviani del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 721.081, para el período fiscal 2024.",Eximición Tasa A.L. y S.G. 100%,
#1145,03/05/2024,26/04/2024,Decreto,DECRE-2024-498-SI-INTEN,"Expediente Nº 6-2016 - Eximir a la Sra. Nélida Adoración Pueyo del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 750.555, para el período fiscal 2024.",Eximición Tasa A.L. y S.G. 100%,
#1146,17/05/2024,02/05/2024,Decreto,DECRE-2024-517-SI-INTEN,"Expediente Nº 3475-1987 - Eximir a la Sra. Zulema Ana Renosto del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 840.039, para el período fiscal 2024.",Eximición Tasa A.L. y S.G. 50%,
#1146,17/05/2024,09/05/2024,Decreto,DECRE-2024-546-SI-INTEN,"Expediente Nº 4271-2009 (Cuerpo 2) - Eximir a la Sra. Nélida Rosa Martín del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 820.760, para el período fiscal 2024.",Eximición Tasa A.L. y S.G. 100%,
#1146,17/05/2024,09/05/2024,Decreto,DECRE-2024-547-SI-INTEN,"Expediente Nº 1540-2019 - Eximir a la Sra. Yolanda Eloísa Martínez del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 231.988, para el período fiscal 2024.",Eximición Tasa A.L. y S.G. 100%,
#1146,17/05/2024,09/05/2024,Decreto,DECRE-2024-551-SI-INTEN,"Expediente Nº 3925-2017 - Eximir a la Sra. Optaciana Ruiz López del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 830.405, para los períodos fiscales 2023 y 2024.",Eximición Tasa A.L. y S.G. 100%,
#1146,17/05/2024,13/05/2024,Decreto,DECRE-2024-563-SI-INTEN,"Expediente Nº 5270-2024 - Llamar a Licitación Privada Nro. 27/2024, para la adquisición de “ELEMENTOS PARA EL BARRIDO Y LIMPIEZA DE CALLES”.",Llamado Licitación Privada,
#1147,03/06/2024,20/05/2024,Decreto,DECRE-2024-576-SI-INTEN,"Expediente Nº 3368-2024 - Adjudicar a CLEANUP SYF S.R.L. (C.U.I.T. Nº 30-71673880-5), el Concurso de Precios N° 65/2024, para la “PROVISIÓN DE ARTÍCULOS DE LIMPIEZA”.",Adjudicación,
#1147,03/06/2024,29/05/2024,Decreto,DECRE-2024-616-SI-INTEN,"Expediente Nº 5947-2024 - Llamar a Licitación Privada Nro. 34/2024, “ARTÍCULOS DE LIMPIEZA”.",Llamado a Licitación Privada,
#1148,24/06/2024,03/06/2024,Decreto,DECRE-2024-634-SI-INTEN,"Expediente Nº 2187-2008 - Eximir al Sr. Rodolfo Aureliano Paredes del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 770.108.",Eximición 100% Tasa A.L. y S.G. Cuenta 770.108,
#1148,24/06/2024,05/06/2024,Decreto,DECRE-2024-646-SI-INTEN,Expte. Nº 2701-2024.- Adjudicar el Concurso de Precios N° 51/2024 para la provisión de “ARTÍCULOS DE LIMPIEZA”.-,Adjudicación,
#1148,24/06/2024,07/06/2024,Decreto,DECRE-2024-658-SI-INTEN,"Expediente Nº 2770-2013 - Eximir a la Sra. Ana María de Dominicis del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un veinticinco por ciento (25%), respecto a la cuenta tributaria N° 221.103.",Eximición 25% Tasa A.L. y S.G. - Cuenta 221.103,
#1148,24/06/2024,11/06/2024,Decreto,DECRE-2024-671-SI-INTEN,"Expediente Nº 1416/2018 - Eximir a la Sra. Blanca Ester Reboredo del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 710.239.",Eximición 100% Tasa A.L. y S.G. Cuenta 710.239,
#1148,24/06/2024,11/06/2024,Decreto,DECRE-2024-673-SI-INTEN,"Expediente Nº 13673/2023 (Cuerpos 0 y 2) - Dejar sin efecto la Licitación Pública N° 47/2023 referente a la contratación del “SERVICIO DE RECOLECCIÓN, TRANSPORTE, TRATAMIENTO Y DISPOSICIÓN FINAL DE RESIDUOS PATOGÉNICOS Y ESPECIALES”.",Sin Efecto Licitación Pública,
#1148,24/06/2024,13/06/2024,Decreto,DECRE-2024-681-SI-INTEN,"Expte. N° 6390/1998 (Cuerpo 2).- Eximir a la Sra. Irene Alemis del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un veinticinco por ciento (25%), respecto a la cuenta tributaria N° 712.389, para el período fiscal 2024.-",Eximición 25% Tasa A.L. y S.G. Cuenta 712.389,
#1148,24/06/2024,13/06/2024,Decreto,DECRE-2024-684-SI-INTEN,"Expediente Nº 3783/2009 - Eximir al Sr. Luis Alberto Girasola del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 530.987.",Eximición 100% Tasa A.L. y S.G. - Cuenta 530.987,
#1149,02/07/2024,18/06/2024,Decreto,DECRE-2024-701-SI-INTEN,"Expediente Nº 4117-2024 - Adjudicar a CLEANUP SYF S.R.L. (C.U.I.T. Nº 30-71673880-5) el Concurso de Precios N° 76/2024, para la provisión de “CESTOS DE RESIDUOS”.",Adjudicación,
#1149,02/07/2024,19/06/2024,Decreto,DECRE-2024-705-SI-INTEN,"Expediente N° 15229-2023 - Otorgar subsidio al “OBISPADO DE SAN ISIDRO” (Centro de Formación Profesional Nº 401, perteneciente a la Parroquia “Santa María del Camino” de la diócesis de San Isidro).",Otorgamiento Subsidio,
#1149,02/07/2024,26/06/2024,Decreto,DECRE-2024-729-SI-INTEN,"Expte. N° 441-2024.- Reintegrar a la Sra. Graciela Mabel Bonetto (D.N.I. N° 14.668.037) la suma abonada en demasía en concepto de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Reintegro Pago en Demasía,
#1149,02/07/2024,27/06/2024,Decreto,DECRE-2024-732-SI-INTEN,"Expte. Nº 5229/2008 (Alcances 57, 60, 61 y 62) - Otorgar un reconocimiento de mayores costos a las firmas BENITO ROGGIO E HIJOS S.A. – CLIBA INGENIERÍA AMBIENTAL S.A. - UTE (CUIT N° 30-69724712-9), adjudicatarias de la Licitación Pública N° 17/2008.",Mayores Costos,
#1149,02/07/2024,28/06/2024,Decreto,DECRE-2024-741-SI-INTEN,"Expediente Nº 5270-2024 - Adjudicación de la Licitación Privada N° 27/2024, referente a la adquisición de “ELEMENTOS PARA EL BARRIDO Y LIMPIEZA DE CALLES”.",Adjudicación,
#1150,17/07/2024,01/07/2024,Decreto,DECRE-2024-743-SI-INTEN,"Expediente Nº 9087/2007 (Cuerpo 2) - Eximir a la Sra. Marta Rosa Raccuglia del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 431.862.",Eximición 100% Tasa A.L. y S.G. Cuenta 431.862,
#1150,17/07/2024,01/07/2024,Decreto,DECRE-2024-744-SI-INTEN,"Expediente Nº 2141/2024 - Eximir a la Sra. María Irene Casella del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 380.271.",Eximición 100% Tasa A.L. y S.G. Cuenta 380.271,
#1150,17/07/2024,01/07/2024,Decreto,DECRE-2024-745-SI-INTEN,"Expediente Nº 2439/2015 - Eximir a la Sra. Gervacia Ercilia Martínez del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 111.053.",Eximición 100% Tasa A.L. y S.G. Cuenta 111.053,
#1150,17/07/2024,01/07/2024,Decreto,DECRE-2024-746-SI-INTEN,"Expediente Nº 12384/2008 - Eximir al Sr. Raúl Allo Pose del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 411.090.",Eximición 100% Tasa A.L. y S.G. Cuenta 411.090,
#1150,17/07/2024,02/07/2024,Decreto,DECRE-2024-758-SI-INTEN,"Expediente Nº 1289/2024 - Eximir al Sr. Pellegrino Lidio Inzeo del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 422.040.",Eximición 100% Tasa A.L. y S.G. Cuenta 422.040,
#1150,17/07/2024,02/07/2024,Decreto,DECRE-2024-759-SI-INTEN,"Expediente Nº 2249/2024 - Eximir a la Sra. María Graciela Torre del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 642.397.",Eximición 50% Tasa A.L. y S.G. Cuenta 642.397,
#1150,17/07/2024,02/07/2024,Decreto,DECRE-2024-764-SI-INTEN,"Expediente Nº 2750/2010 - Eximir a la Sra. Florencia Aibar del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 513.048.",Eximición 100% Tasa A.L. y S.G. Cuenta 513.048,
#1150,17/07/2024,02/07/2024,Decreto,DECRE-2024-765-SI-INTEN,"Expediente Nº 3270/2018 - Eximir a la Sra. Francisca Luque del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 432.956.",Eximición 50% Tasa A.L. y S.G. Cuenta 432.956,
#1150,17/07/2024,02/07/2024,Decreto,DECRE-2024-766-SI-INTEN,"Expediente Nº 1914/2021 - Eximir al Sr. José Antonio Mattia del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 311.250.",Eximición 100% Tasa A.L. y S.G. Cuenta 311.250,
#1150,17/07/2024,02/07/2024,Decreto,DECRE-2024-767-SI-INTEN,"Expediente Nº 569/2008 - Eximir a la Sra. Nidel Mary Forestano del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 830.683.",Eximición 100% Tasa A.L. y S.G. Cuenta 830.683,
#1150,17/07/2024,02/07/2024,Decreto,DECRE-2024-768-SI-INTEN,"Expediente Nº 15578/2004 - Eximir a la Sra. Julia Inocencia Espinoza del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 533.203.",Eximición 100% Tasa A.L. y S.G. Cuenta 533.203,
#1150,17/07/2024,04/07/2024,Decreto,DECRE-2024-775-SI-INTEN,"Expte. Nº 2759-2022- Eximir al Sr. Félix Ernesto Orozco del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la Cuenta tributaria N° 393.373.-",Eximición 100% Tasa A.L. y S.G. Cuenta 393.373,
#1150,17/07/2024,04/07/2024,Decreto,DECRE-2024-777-SI-INTEN,"Expediente Nº 11125/2009 - Eximir a la Sra. María Angélica Crema del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 353.114.",Eximición 100% Tasa A.L. y S.G. Cuenta 353.114,
#1150,17/07/2024,04/07/2024,Decreto,DECRE-2024-778-SI-INTEN,"Expediente Nº 1793/2016 - Eximir al Sr. Jorge Daniel Macri del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 381.846.",Eximición 50% Tasa A.L. y S.G. Cuenta 381.846,
#1150,17/07/2024,04/07/2024,Decreto,DECRE-2024-783-SI-INTEN,"Expediente Nº 3673/2015 - Eximir al Sr. Virginio Ángel Rueda, del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 371.254.",Eximición 50% Tasa A.L. y S.G. Cuenta 371.254,
#1150,17/07/2024,04/07/2024,Decreto,DECRE-2024-785-SI-INTEN,"Expediente Nº 3600/2011 - Eximir a la Sra. Hermenegilda Escalante del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 570.023.",Eximición 50% Tasa A.L. y S.G. Cuenta 570.023,
#1150,17/07/2024,04/07/2024,Decreto,DECRE-2024-786-SI-INTEN,"Expediente Nº 4437/2002 - Eximir a la Sra. Blanca Azucena Paz del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 690.348.",Eximición 100% Tasa A.L. y S.G. Cuenta 690.348,
#1150,17/07/2024,04/07/2024,Decreto,DECRE-2024-787-SI-INTEN,"Expediente Nº 11822/2015 - Eximir a la Sra. Carmen Fernández del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 421.428.",Eximición 100% Tasa A.L. y S.G. Cuenta 421.428,
#1150,17/07/2024,04/07/2024,Decreto,DECRE-2024-788-SI-INTEN,"Expediente Nº 9456/2004 - Eximir a la Sra. Italia Ida Cocco del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 371.956.",Eximición 100% Tasa A.L. y S.G. Cuenta 371.956,
#1150,17/07/2024,04/07/2024,Decreto,DECRE-2024-789-SI-INTEN,"Expediente Nº 418/2016 - Eximir a la Sra. Calixta Gorosito del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 612.909.",Eximición 100% Tasa A.L. y S.G. Cuenta 612.909,
#1150,17/07/2024,04/07/2024,Decreto,DECRE-2024-790-SI-INTEN,"Expediente Nº 1232/2012 - Eximir al Sr. Oscar Guillermo Barry del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 373.484.",Eximición 100% Tasa A.L. y S.G. Cuenta 373.484,
#1150,17/07/2024,05/07/2024,Decreto,DECRE-2024-804-SI-INTEN,"Expediente Nº 9305/2021 - Eximir a la Sra. Mirta Lilia Díaz del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 540.324.",Eximición 100% Tasa A.L. y S.G. Cuenta 540.324,
#1150,17/07/2024,05/07/2024,Decreto,DECRE-2024-805-SI-INTEN,"Expediente Nº 11074/2015 - Eximir a la Sra. Elisa Fernández del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un veinticinco por ciento (25%), respecto a la cuenta tributaria N° 110.791.",Eximición 25% Tasa A.L. y S.G. Cuenta 110.791,
#1150,17/07/2024,05/07/2024,Decreto,DECRE-2024-806-SI-INTEN,"Expediente Nº 10540/2009 - Eximir a la Sra. Rosa Margarita Vergara del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 533.369.",Eximición 100% Tasa A.L. y S.G. Cuenta 533.369,
#1150,17/07/2024,05/07/2024,Decreto,DECRE-2024-808-SI-INTEN,"Expediente Nº 8115/1999 - Eximir a la Sra. María Ester Trejo del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 533.913.",Eximición 100% Tasa A.L. y S.G. Cuenta 533.913,
#1150,17/07/2024,05/07/2024,Decreto,DECRE-2024-809-SI-INTEN,"Expediente Nº 1185/2006 - Eximir a la Sra. Nélida Teresa Mattei del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 127.046.",Eximición 50% Tasa A.L. y S.G. Cuenta 127.046,
#1150,17/07/2024,05/07/2024,Decreto,DECRE-2024-810-SI-INTEN,"Expediente Nº 3401/2012 - Eximir a la Sra. Irma del Valle Flores del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 122.886.",Eximición 100% Tasa A.L. y S.G. Cuenta 122.886,
#1150,17/07/2024,05/07/2024,Decreto,DECRE-2024-811-SI-INTEN,"Expediente Nº 3229/2006 - Eximir a la Sra. Genoveva Méndez López del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 373.339.",Eximición 100% Tasa A.L. y S.G. Cuenta 373.339,
#1150,17/07/2024,05/07/2024,Decreto,DECRE-2024-812-SI-INTEN,"Expediente Nº 9325/2012 - Eximir al Sr. Hugo Antonio Natali del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 842.027.",Eximición 100% Tasa A.L. y S.G. Cuenta 842.027,
#1150,17/07/2024,08/07/2024,Decreto,DECRE-2024-814-SI-INTEN,"Expediente Nº 331/1999 - Eximir a la Sra. Celina Nélida Ledesma del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 533.336.",Eximición 100% Tasa A.L. y S.G. Cuenta 533.336,
#1150,17/07/2024,08/07/2024,Decreto,DECRE-2024-815-SI-INTEN,"Expediente Nº 10810/2015 - Eximir al Sr. Fausto Luis Vidal del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 520.693.",Eximición 100% Tasa A.L. y S.G. Cuenta 520.693,
#1150,17/07/2024,08/07/2024,Decreto,DECRE-2024-816-SI-INTEN,"Expediente Nº 143/2019 - Eximir al Sr. Luis Juan José Gross del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 380.411.-",Eximición 50% Tasa A.L. y S.G. Cuenta 380.411,
